service_id,provider_id,rating_tier,service_type,state,number_approved_places,service_age_years,long_day_care,preschool_part_school,preschool_standalone,oshc_after_school,oshc_before_school,oshc_vacation_care,other_service,service_has_conditions,temporarily_closed,annual_open_days,annual_weekly_hours,school_term_open_days,school_term_weekly_hours,holiday_open_days,holiday_weekly_hours,weekly_open_days,max_weekly_hours,operating_pattern,provider_state,provider_age_years,provider_service_count,provider_has_trading_name,provider_has_conditions,provider_state_matches_service
SE-00013860,PR-00005351,Meeting NQS,Centre-Based Care,NSW,100,13.17,No,No,No,Yes,Yes,No,No,FALSE,No,0,,5,25,0,,5,25,School terms,NSW,17.05,2,TRUE,FALSE,Yes
SE-00013861,PR-40001095,Meeting NQS,Centre-Based Care,NSW,40,12.77,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,26.25,5,56.25,5,56.25,Multiple schedules,NSW,12.94,29,TRUE,FALSE,Yes
SE-00013863,PR-00000898,Meeting NQS,Centre-Based Care,NSW,66,12.77,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,QLD,16,280,FALSE,FALSE,No
SE-00013864,PR-40011323,Meeting NQS,Centre-Based Care,NSW,75,13.3,No,Yes,No,Yes,Yes,Yes,No,FALSE,No,0,,5,21.25,5,55,5,55,Multiple schedules,VIC,8.92,25,TRUE,FALSE,No
SE-00013866,PR-00008028,Below NQS,Centre-Based Care,SA,39,13.73,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,23.75,3,33,5,33,Multiple schedules,SA,13.73,1,TRUE,FALSE,Yes
SE-00013868,PR-00005883,Meeting NQS,Centre-Based Care,ACT,65,14.08,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,22.5,5,50,5,50,Multiple schedules,ACT,14.71,13,TRUE,FALSE,Yes
SE-00013869,PR-40012340,Meeting NQS,Centre-Based Care,NSW,75,13.39,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,5,60,5,60,Multiple schedules,NSW,8.82,11,FALSE,FALSE,Yes
SE-00013872,PR-40001620,Meeting NQS,Centre-Based Care,NSW,75,12.91,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,5,55,5,55,Multiple schedules,NSW,12.47,39,FALSE,FALSE,Yes
SE-00013873,PR-00002539,Meeting NQS,Centre-Based Care,NSW,60,12.83,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,30.833333333333336,5,60,5,60,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-00013874,PR-40015745,Meeting NQS,Centre-Based Care,SA,57,13.96,Yes,No,No,Yes,Yes,Yes,Yes,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,8.14,2,TRUE,FALSE,No
SE-00013878,PR-00003468,Meeting NQS,Centre-Based Care,NSW,170,12.91,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,32.5,5,57.5,5,57.5,Multiple schedules,NSW,17.05,20,TRUE,FALSE,Yes
SE-00013880,PR-40000033,Meeting NQS,Centre-Based Care,NSW,120,12.75,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,6,27.5,5,47.5,6,47.5,Multiple schedules,NSW,13.19,1,TRUE,FALSE,Yes
SE-00013882,PR-00004036,Meeting NQS,Centre-Based Care,NSW,66,14.03,No,No,No,Yes,Yes,No,No,FALSE,No,0,,5,27.5,5,57.5,5,57.5,Multiple schedules,NSW,17.05,44,TRUE,FALSE,Yes
SE-00013883,PR-40011145,Meeting NQS,Centre-Based Care,NSW,136,12.88,No,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,5,25.416666666666664,5,57.5,5,57.5,Multiple schedules,VIC,9.26,499,TRUE,FALSE,No
SE-00013888,PR-00009895,Above NQS,Centre-Based Care,VIC,20,14,No,Yes,No,No,No,No,No,TRUE,No,3,15,3,15,0,,3,15,Multiple schedules,VIC,1.8,1,TRUE,FALSE,Yes
SE-00013889,PR-40001037,Meeting NQS,Family Day Care,VIC,,13.56,No,No,No,No,No,No,No,TRUE,No,5,40,0,,0,,5,40,Annual,VIC,13,1,TRUE,FALSE,Yes
SE-00013892,PR-00008041,Meeting NQS,Centre-Based Care,NSW,100,13.13,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,15,5,50,5,50,Multiple schedules,NSW,13.13,7,TRUE,FALSE,Yes
SE-00013893,PR-00008041,Meeting NQS,Centre-Based Care,NSW,60,13.13,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,25,5,50,5,50,Multiple schedules,NSW,13.13,7,TRUE,FALSE,Yes
SE-00013894,PR-00008041,Meeting NQS,Centre-Based Care,NSW,50,13.13,No,No,No,No,No,Yes,No,FALSE,No,0,,0,,5,50,5,50,Holiday care,NSW,13.13,7,TRUE,FALSE,Yes
SE-00013897,PR-00004736,Meeting NQS,Centre-Based Care,ACT,61,13.99,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,NSW,17.05,11,TRUE,FALSE,No
SE-00013905,PR-00005004,Meeting NQS,Centre-Based Care,NSW,36,19.7,Yes,No,Yes,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,NSW,17.05,1,TRUE,FALSE,Yes
SE-00013906,PR-00005714,Meeting NQS,Centre-Based Care,NSW,40,17.23,Yes,No,Yes,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,NSW,17.05,14,TRUE,FALSE,Yes
SE-00013909,PR-00008044,Meeting NQS,Centre-Based Care,NSW,30,12.83,No,No,No,Yes,No,Yes,No,FALSE,No,0,,5,15,5,50,5,50,Multiple schedules,NSW,12.85,1,TRUE,FALSE,Yes
SE-00013912,PR-40001129,Above NQS,Centre-Based Care,NSW,60,13.84,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,25,5,55,5,55,Multiple schedules,NSW,12.81,31,TRUE,FALSE,Yes
SE-00013916,PR-00008055,Above NQS,Centre-Based Care,VIC,90,13.65,Yes,Yes,No,No,No,No,No,TRUE,No,5,55,5,40,0,,5,55,Multiple schedules,VIC,13.65,1,FALSE,FALSE,Yes
SE-00013917,PR-40011141,Meeting NQS,Centre-Based Care,VIC,46,13.65,Yes,Yes,No,Yes,Yes,Yes,No,FALSE,No,5,55,5,55,5,55,5,55,Multiple schedules,VIC,8.88,3,FALSE,FALSE,Yes
SE-00013918,PR-00008056,Meeting NQS,Centre-Based Care,VIC,24,13.66,No,No,No,Yes,No,No,No,TRUE,No,0,,5,16.25,0,,5,16.25,School terms,VIC,13.75,1,TRUE,FALSE,Yes
SE-00013920,PR-40020432,Meeting NQS,Centre-Based Care,VIC,43,13.63,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,VIC,6.95,1,TRUE,FALSE,Yes
SE-00013921,PR-00007886,Meeting NQS,Family Day Care,VIC,,13.91,No,No,No,No,No,No,No,TRUE,No,5,40,0,,0,,5,40,Annual,VIC,13.95,1,FALSE,FALSE,Yes
SE-00013935,PR-00001129,Meeting NQS,Centre-Based Care,QLD,71,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00013936,PR-00000697,Meeting NQS,Centre-Based Care,QLD,60,14.28,No,No,No,Yes,No,Yes,No,TRUE,No,0,,5,15,5,52.5,5,52.5,Multiple schedules,QLD,14.71,49,FALSE,FALSE,Yes
SE-00013939,PR-00001057,Meeting NQS,Centre-Based Care,QLD,205,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,6,FALSE,FALSE,Yes
SE-00013941,PR-40001784,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,12.36,14,FALSE,FALSE,Yes
SE-00013942,PR-00001129,Meeting NQS,Centre-Based Care,QLD,75,14.22,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00013943,PR-00001129,Meeting NQS,Centre-Based Care,QLD,150,14.17,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00013944,PR-00001129,Meeting NQS,Centre-Based Care,QLD,115,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00013945,PR-00000431,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,13,FALSE,FALSE,Yes
SE-00013947,PR-00000739,Meeting NQS,Centre-Based Care,QLD,107,14.71,Yes,No,No,No,No,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,1,FALSE,FALSE,Yes
SE-00013949,PR-00001203,Meeting NQS,Centre-Based Care,QLD,150,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.52,20,FALSE,FALSE,Yes
SE-00013950,PR-00000898,Meeting NQS,Centre-Based Care,QLD,88,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,16,280,FALSE,FALSE,Yes
SE-00013956,PR-00001224,Meeting NQS,Centre-Based Care,QLD,75,14.19,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,10,FALSE,FALSE,Yes
SE-00013957,PR-00008029,Meeting NQS,Centre-Based Care,QLD,24,14.23,No,No,Yes,No,No,No,No,TRUE,No,0,,5,30.666666666666668,0,,5,30.666666666666668,School terms,QLD,13.86,182,TRUE,FALSE,Yes
SE-00013958,PR-00000725,Meeting NQS,Centre-Based Care,QLD,24,14.27,No,Yes,No,No,No,No,No,TRUE,No,3,20.25,0,,0,,3,20.25,Annual,QLD,14.71,3,FALSE,FALSE,Yes
SE-00013961,PR-00005370,Meeting NQS,Centre-Based Care,QLD,22,14.71,No,No,Yes,No,No,No,No,TRUE,No,0,,5,30.833333333333336,0,,5,30.833333333333336,School terms,NSW,17.05,3,FALSE,FALSE,No
SE-00013963,PR-00001058,Meeting NQS,Centre-Based Care,QLD,74,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,8,FALSE,FALSE,Yes
SE-00013964,PR-00000697,Above NQS,Centre-Based Care,QLD,73,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,14.71,49,FALSE,FALSE,Yes
SE-00013965,PR-00000659,Meeting NQS,Centre-Based Care,QLD,45,14.25,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25,5,57.5,5,57.5,Multiple schedules,QLD,14.71,80,TRUE,FALSE,Yes
SE-00013966,PR-00000697,Meeting NQS,Centre-Based Care,QLD,24,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,14.71,49,FALSE,FALSE,Yes
SE-00013967,PR-00000993,Meeting NQS,Centre-Based Care,QLD,50,14.64,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,29.5,5,57.5,5,57.5,Multiple schedules,QLD,14.71,2,TRUE,FALSE,Yes
SE-00013968,PR-00001192,Meeting NQS,Centre-Based Care,QLD,44,14.29,No,Yes,No,No,No,No,No,TRUE,No,0,,5,33.75,0,,5,33.75,School terms,QLD,14.71,6,FALSE,FALSE,Yes
SE-00013969,PR-00000659,Meeting NQS,Centre-Based Care,QLD,225,14.26,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,5,57.5,5,57.5,Multiple schedules,QLD,14.71,80,TRUE,FALSE,Yes
SE-00013971,PR-00000702,Meeting NQS,Centre-Based Care,QLD,60,14.27,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,30,5,60,5,60,Multiple schedules,QLD,14.71,136,FALSE,FALSE,Yes
SE-00013973,PR-00000697,Meeting NQS,Centre-Based Care,QLD,90,14.28,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,28.75,5,60,5,60,Multiple schedules,QLD,14.71,49,FALSE,FALSE,Yes
SE-00013974,PR-00005370,Meeting NQS,Centre-Based Care,QLD,80,14.28,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,NSW,17.05,3,FALSE,FALSE,No
SE-00013976,PR-00000702,Meeting NQS,Centre-Based Care,QLD,60,14.23,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,23.75,5,55,5,55,Multiple schedules,QLD,14.71,136,FALSE,FALSE,Yes
SE-00013978,PR-40001112,Meeting NQS,Centre-Based Care,QLD,123,14.2,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,12.96,219,FALSE,TRUE,Yes
SE-00013980,PR-00006712,Below NQS,Centre-Based Care,QLD,158,14.71,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,32.5,5,62.5,5,62.5,Multiple schedules,QLD,14.46,1,TRUE,FALSE,Yes
SE-00013982,PR-00007760,Above NQS,Centre-Based Care,QLD,44,14.71,No,Yes,No,No,No,No,No,TRUE,No,0,,5,32.5,0,,5,32.5,School terms,QLD,14.66,1,FALSE,FALSE,Yes
SE-00013983,PR-40010966,Meeting NQS,Centre-Based Care,QLD,74,14.24,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,QLD,9.26,1,TRUE,FALSE,Yes
SE-00013988,PR-00006698,Meeting NQS,Centre-Based Care,QLD,66,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,50,0,,0,,5,50,Annual,QLD,14.71,2,TRUE,FALSE,Yes
SE-00013989,PR-40000217,Meeting NQS,Centre-Based Care,QLD,120,14.71,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,30.833333333333336,5,60,5,60,Multiple schedules,,13.84,21,FALSE,FALSE,
SE-00000481,PR-00001129,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000482,PR-40006734,Below NQS,Centre-Based Care,QLD,60,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,10.32,1,TRUE,FALSE,Yes
SE-00000483,PR-00009830,Below NQS,Centre-Based Care,QLD,74,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,5,60,5,60,Multiple schedules,QLD,1.96,1,TRUE,FALSE,Yes
SE-00000484,PR-00001129,Meeting NQS,Centre-Based Care,QLD,74,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000485,PR-40019791,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,7.21,33,FALSE,FALSE,Yes
SE-00000486,PR-40031251,Meeting NQS,Centre-Based Care,QLD,62,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,3.77,2,FALSE,FALSE,Yes
SE-00000487,PR-00001129,Meeting NQS,Centre-Based Care,QLD,99,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000488,PR-00000839,Above NQS,Centre-Based Care,QLD,74,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,4,FALSE,FALSE,Yes
SE-00000489,PR-00001129,Meeting NQS,Centre-Based Care,QLD,108,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000490,PR-40014141,Below NQS,Centre-Based Care,QLD,76,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,8.61,2,TRUE,FALSE,Yes
SE-00000491,PR-00001129,Above NQS,Centre-Based Care,QLD,74,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000492,PR-00001129,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000493,PR-00001129,Above NQS,Centre-Based Care,QLD,110,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000494,PR-40007260,Meeting NQS,Centre-Based Care,QLD,114,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,10.23,1,FALSE,FALSE,Yes
SE-00000495,PR-40017777,Meeting NQS,Centre-Based Care,QLD,116,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,7.84,1,TRUE,FALSE,Yes
SE-00000496,PR-00000898,Meeting NQS,Centre-Based Care,QLD,108,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,16,280,FALSE,FALSE,Yes
SE-00000497,PR-00000322,Below NQS,Centre-Based Care,QLD,144,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,52.5,0,,0,,5,52.5,Annual,QLD,14.71,3,FALSE,FALSE,Yes
SE-00000499,PR-00000081,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,4,48,5,60,Multiple schedules,QLD,14.71,23,FALSE,FALSE,Yes
SE-00000500,PR-00000061,Meeting NQS,Centre-Based Care,QLD,140,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,14.71,1,FALSE,FALSE,Yes
SE-00000501,PR-40001626,Above NQS,Centre-Based Care,QLD,113,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,12.52,6,FALSE,FALSE,Yes
SE-00000502,PR-00001129,Meeting NQS,Centre-Based Care,QLD,139,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,5,27.5,5,62.5,5,62.5,Multiple schedules,QLD,15.74,611,TRUE,FALSE,Yes
SE-00000503,PR-40026122,Meeting NQS,Centre-Based Care,QLD,122,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,60,5,27.5,5,60,5,60,Multiple schedules,QLD,5.24,4,TRUE,FALSE,Yes
SE-00000505,PR-40001112,Meeting NQS,Centre-Based Care,QLD,74,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,12.96,219,FALSE,TRUE,Yes
SE-00000506,PR-40011030,Meeting NQS,Centre-Based Care,QLD,76,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,9.26,2,TRUE,FALSE,Yes
SE-00000507,PR-00001132,Above NQS,Centre-Based Care,QLD,175,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,62.5,0,,0,,5,62.5,Annual,QLD,14.71,1,FALSE,FALSE,Yes
SE-00000508,PR-40000353,Meeting NQS,Centre-Based Care,QLD,201,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,13.63,1,TRUE,FALSE,Yes
SE-00000509,PR-40031466,Above NQS,Centre-Based Care,QLD,83,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,3.74,1,FALSE,FALSE,Yes
SE-00000510,PR-40032939,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,3.21,1,FALSE,FALSE,Yes
SE-00000511,PR-00000182,Meeting NQS,Centre-Based Care,QLD,25,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,45,0,,0,,5,45,Annual,QLD,14.71,1,TRUE,FALSE,Yes
SE-00000512,PR-40022906,Meeting NQS,Centre-Based Care,QLD,74,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,50,0,,0,,5,50,Annual,QLD,6.34,1,FALSE,FALSE,Yes
SE-00000514,PR-40037803,Meeting NQS,Centre-Based Care,QLD,64,14.71,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,2.35,2,FALSE,FALSE,Yes
SE-00000515,PR-00001129,Above NQS,Centre-Based Care,QLD,129,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,15.74,611,TRUE,FALSE,Yes
